Shape,Part,X,Y,NAME
493,10,81°16′51″ W,31°28′10″ N,McINTOSH
493,10,81°16′21″ W,31°28′20″ N,McINTOSH
493,10,81°16′02″ W,31°29′25″ N,McINTOSH
493,10,81°16′27″ W,31°28′20″ N,McINTOSH
493,10,81°16′58″ W,31°28′09″ N,McINTOSH
493,10,81°16′29″ W,31°27′43″ N,McINTOSH
493,10,81°17′10″ W,31°27′17″ N,McINTOSH
493,10,81°17′51″ W,31°25′09″ N,McINTOSH
493,10,81°18′08″ W,31°24′56″ N,McINTOSH
493,10,81°18′31″ W,31°25′36″ N,McINTOSH
493,10,81°18′09″ W,31°26′27″ N,McINTOSH
493,10,81°18′17″ W,31°27′24″ N,McINTOSH
493,10,81°17′49″ W,31°27′42″ N,McINTOSH
493,10,81°17′29″ W,31°28′51″ N,McINTOSH
493,10,81°17′39″ W,31°29′18″ N,McINTOSH
493,10,81°15′36″ W,31°29′53″ N,McINTOSH
493,10,81°14′10″ W,31°31′49″ N,McINTOSH
493,10,81°13′32″ W,31°31′35″ N,McINTOSH
493,10,81°12′02″ W,31°32′15″ N,McINTOSH
493,10,81°11′26″ W,31°32′03″ N,McINTOSH
493,11,81°28′07″ W,31°41′43″ N,McINTOSH
493,11,81°27′56″ W,31°41′37″ N,McINTOSH
493,11,81°28′05″ W,31°40′44″ N,McINTOSH
493,11,81°27′24″ W,31°39′41″ N,McINTOSH
493,11,81°26′35″ W,31°39′18″ N,McINTOSH
493,11,81°26′04″ W,31°38′29″ N,McINTOSH
493,11,81°25′56″ W,31°38′26″ N,McINTOSH
493,11,81°25′04″ W,31°39′08″ N,McINTOSH
493,11,81°24′59″ W,31°39′08″ N,McINTOSH
493,11,81°23′45″ W,31°38′35″ N,McINTOSH
493,11,81°23′29″ W,31°38′38″ N,McINTOSH
493,11,81°22′40″ W,31°39′18″ N,McINTOSH
493,11,81°22′28″ W,31°38′50″ N,McINTOSH
493,11,81°21′20″ W,31°39′17″ N,McINTOSH
493,11,81°20′25″ W,31°38′51″ N,McINTOSH
493,11,81°20′17″ W,31°38′50″ N,McINTOSH
493,11,81°19′05″ W,31°39′35″ N,McINTOSH
493,11,81°18′59″ W,31°39′35″ N,McINTOSH
493,11,81°17′54″ W,31°38′58″ N,McINTOSH
493,11,81°16′08″ W,31°39′08″ N,McINTOSH
493,11,81°15′53″ W,31°39′04″ N,McINTOSH
493,11,81°15′43″ W,31°39′01″ N,McINTOSH
493,11,81°14′14″ W,31°38′22″ N,McINTOSH
493,11,81°13′18″ W,31°37′49″ N,McINTOSH
493,11,81°13′15″ W,31°37′47″ N,McINTOSH
493,11,81°13′00″ W,31°37′08″ N,McINTOSH
493,11,81°12′57″ W,31°37′06″ N,McINTOSH
493,11,81°11′50″ W,31°36′30″ N,McINTOSH
493,11,81°11′38″ W,31°36′17″ N,McINTOSH
493,11,81°11′34″ W,31°36′12″ N,McINTOSH
493,11,81°11′28″ W,31°36′01″ N,McINTOSH
493,11,81°11′27″ W,31°35′58″ N,McINTOSH
493,11,81°11′24″ W,31°35′51″ N,McINTOSH
493,11,81°11′33″ W,31°34′46″ N,McINTOSH
493,11,81°11′34″ W,31°34′41″ N,McINTOSH
493,11,81°12′29″ W,31°33′46″ N,McINTOSH
493,11,81°12′58″ W,31°33′27″ N,McINTOSH
493,11,81°14′00″ W,31°33′11″ N,McINTOSH
493,11,81°14′27″ W,31°33′08″ N,McINTOSH
493,11,81°15′15″ W,31°33′21″ N,McINTOSH
493,11,81°15′33″ W,31°32′59″ N,McINTOSH
493,11,81°16′40″ W,31°32′54″ N,McINTOSH
493,11,81°16′54″ W,31°32′45″ N,McINTOSH
493,11,81°17′43″ W,31°32′08″ N,McINTOSH
493,11,81°17′52″ W,31°30′56″ N,McINTOSH
493,11,81°18′30″ W,31°31′25″ N,McINTOSH
493,11,81°17′57″ W,31°31′07″ N,McINTOSH
493,11,81°18′12″ W,31°30′14″ N,McINTOSH
493,11,81°18′51″ W,31°30′29″ N,McINTOSH
493,11,81°19′28″ W,31°29′25″ N,McINTOSH
493,11,81°19′41″ W,31°29′24″ N,McINTOSH
493,11,81°20′11″ W,31°30′08″ N,McINTOSH
493,11,81°20′10″ W,31°29′34″ N,McINTOSH
493,11,81°19′18″ W,31°29′02″ N,McINTOSH
493,11,81°19′54″ W,31°28′40″ N,McINTOSH
493,11,81°19′35″ W,31°27′21″ N,McINTOSH
493,11,81°20′38″ W,31°26′28″ N,McINTOSH
493,11,81°19′17″ W,31°25′16″ N,McINTOSH
493,11,81°19′13″ W,31°24′12″ N,McINTOSH
493,11,81°18′24″ W,31°23′44″ N,McINTOSH
493,11,81°18′11″ W,31°23′14″ N,McINTOSH
493,11,81°18′11″ W,31°23′08″ N,McINTOSH
493,11,81°18′12″ W,31°23′05″ N,McINTOSH
493,11,81°18′58″ W,31°23′47″ N,McINTOSH
493,11,81°19′44″ W,31°23′45″ N,McINTOSH
493,11,81°20′03″ W,31°22′38″ N,McINTOSH
493,11,81°20′59″ W,31°22′27″ N,McINTOSH
493,11,81°21′14″ W,31°21′45″ N,McINTOSH
493,11,81°21′30″ W,31°22′10″ N,McINTOSH
493,11,81°21′17″ W,31°21′36″ N,McINTOSH
493,11,81°20′48″ W,31°22′21″ N,McINTOSH
493,11,81°20′08″ W,31°22′13″ N,McINTOSH
493,11,81°20′21″ W,31°21′42″ N,McINTOSH
493,11,81°19′45″ W,31°20′51″ N,McINTOSH
493,11,81°19′44″ W,31°20′47″ N,McINTOSH
493,11,81°19′41″ W,31°20′09″ N,McINTOSH
493,11,81°19′46″ W,31°20′01″ N,McINTOSH
493,11,81°19′49″ W,31°19′58″ N,McINTOSH
493,11,81°20′09″ W,31°19′51″ N,McINTOSH
493,11,81°20′13″ W,31°19′50″ N,McINTOSH
493,11,81°22′17″ W,31°20′17″ N,McINTOSH
493,11,81°26′10″ W,31°20′30″ N,McINTOSH
493,11,81°25′37″ W,31°19′59″ N,McINTOSH
493,11,81°25′30″ W,31°19′57″ N,McINTOSH
493,11,81°23′06″ W,31°19′54″ N,McINTOSH
493,11,81°22′21″ W,31°19′30″ N,McINTOSH
493,11,81°22′18″ W,31°19′25″ N,McINTOSH
493,11,81°23′41″ W,31°18′45″ N,McINTOSH
493,11,81°24′03″ W,31°18′24″ N,McINTOSH
493,11,81°24′06″ W,31°17′35″ N,McINTOSH
493,11,81°24′16″ W,31°17′28″ N,McINTOSH
493,11,81°24′20″ W,31°17′27″ N,McINTOSH
493,11,81°24′21″ W,31°17′26″ N,McINTOSH
493,11,81°24′26″ W,31°17′27″ N,McINTOSH
493,11,81°24′41″ W,31°17′39″ N,McINTOSH
493,11,81°24′41″ W,31°17′40″ N,McINTOSH
493,11,81°24′17″ W,31°18′35″ N,McINTOSH
493,11,81°24′19″ W,31°18′37″ N,McINTOSH
493,11,81°24′54″ W,31°18′22″ N,McINTOSH
493,11,81°26′06″ W,31°18′45″ N,McINTOSH
493,11,81°26′09″ W,31°18′48″ N,McINTOSH
493,11,81°26′12″ W,31°19′53″ N,McINTOSH
493,11,81°27′13″ W,31°19′35″ N,McINTOSH
493,11,81°28′11″ W,31°20′23″ N,McINTOSH
493,11,81°28′44″ W,31°20′05″ N,McINTOSH
493,11,81°30′15″ W,31°21′18″ N,McINTOSH
493,11,81°32′04″ W,31°22′04″ N,McINTOSH
493,11,81°32′16″ W,31°22′38″ N,McINTOSH
493,11,81°33′06″ W,31°22′35″ N,McINTOSH
493,11,81°32′48″ W,31°23′07″ N,McINTOSH
493,11,81°32′51″ W,31°23′09″ N,McINTOSH
493,11,81°33′31″ W,31°23′13″ N,McINTOSH
493,11,81°34′32″ W,31°23′53″ N,McINTOSH
493,11,81°34′37″ W,31°23′56″ N,McINTOSH
493,11,81°34′44″ W,31°24′01″ N,McINTOSH
493,11,81°35′13″ W,31°24′58″ N,McINTOSH
493,11,81°36′18″ W,31°25′34″ N,McINTOSH
493,11,81°36′41″ W,31°26′46″ N,McINTOSH
493,11,81°37′28″ W,31°27′01″ N,McINTOSH
493,11,81°37′27″ W,31°27′12″ N,McINTOSH
493,11,81°36′45″ W,31°28′10″ N,McINTOSH
493,11,81°36′46″ W,31°28′14″ N,McINTOSH
493,11,81°36′47″ W,31°28′17″ N,McINTOSH
493,11,81°36′58″ W,31°28′33″ N,McINTOSH
493,11,81°37′03″ W,31°28′43″ N,McINTOSH
493,11,81°37′22″ W,31°29′04″ N,McINTOSH
493,11,81°37′25″ W,31°29′06″ N,McINTOSH
493,11,81°37′58″ W,31°29′02″ N,McINTOSH
493,11,81°38′51″ W,31°29′43″ N,McINTOSH
493,11,81°39′31″ W,31°30′40″ N,McINTOSH
493,11,81°39′09″ W,31°31′43″ N,McINTOSH
493,11,81°40′06″ W,31°32′06″ N,McINTOSH
493,11,81°40′06″ W,31°32′09″ N,McINTOSH
493,11,81°40′06″ W,31°32′11″ N,McINTOSH
493,11,81°40′05″ W,31°32′14″ N,McINTOSH
493,11,81°39′48″ W,31°32′19″ N,McINTOSH
493,11,81°37′29″ W,31°33′03″ N,McINTOSH
493,11,81°34′00″ W,31°34′38″ N,McINTOSH
493,11,81°29′32″ W,31°41′58″ N,McINTOSH
494,1,81°13′12″ W,31°39′44″ N,LIBERTY
494,1,81°13′17″ W,31°39′45″ N,LIBERTY
494,2,81°16′06″ W,31°39′59″ N,LIBERTY
494,2,81°16′08″ W,31°40′00″ N,LIBERTY
494,3,81°13′52″ W,31°40′49″ N,LIBERTY
494,3,81°13′55″ W,31°40′49″ N,LIBERTY
494,4,81°13′11″ W,31°41′12″ N,LIBERTY
494,4,81°13′12″ W,31°41′13″ N,LIBERTY
494,5,81°12′01″ W,31°40′58″ N,LIBERTY
494,5,81°11′58″ W,31°41′01″ N,LIBERTY
494,6,81°09′55″ W,31°41′33″ N,LIBERTY
494,6,81°09′57″ W,31°41′34″ N,LIBERTY
494,7,81°16′51″ W,31°40′41″ N,LIBERTY
494,7,81°16′51″ W,31°40′43″ N,LIBERTY
494,8,81°08′14″ W,31°41′57″ N,LIBERTY
494,8,81°07′52″ W,31°41′45″ N,LIBERTY
494,8,81°08′11″ W,31°40′29″ N,LIBERTY
494,8,81°07′50″ W,31°37′34″ N,LIBERTY
494,8,81°08′36″ W,31°36′23″ N,LIBERTY
494,8,81°09′45″ W,31°34′02″ N,LIBERTY
494,8,81°10′44″ W,31°33′20″ N,LIBERTY
494,8,81°11′19″ W,31°34′27″ N,LIBERTY
494,8,81°10′36″ W,31°35′29″ N,LIBERTY
494,8,81°10′52″ W,31°37′04″ N,LIBERTY
494,8,81°11′26″ W,31°38′26″ N,LIBERTY
494,8,81°11′20″ W,31°39′07″ N,LIBERTY
494,8,81°11′55″ W,31°39′35″ N,LIBERTY
494,8,81°11′39″ W,31°39′59″ N,LIBERTY
494,8,81°09′47″ W,31°39′55″ N,LIBERTY
494,8,81°09′13″ W,31°41′48″ N,LIBERTY
494,8,81°08′22″ W,31°42′00″ N,LIBERTY
494,9,81°41′56″ W,32°05′27″ N,LIBERTY
494,9,81°41′27″ W,32°05′15″ N,LIBERTY
494,9,81°40′37″ W,32°04′30″ N,LIBERTY
494,9,81°40′22″ W,32°03′50″ N,LIBERTY
494,9,81°38′37″ W,32°03′14″ N,LIBERTY
494,9,81°38′13″ W,32°02′27″ N,LIBERTY
494,9,81°37′12″ W,32°01′57″ N,LIBERTY
494,9,81°37′11″ W,32°01′57″ N,LIBERTY
494,9,81°36′15″ W,32°00′39″ N,LIBERTY
494,9,81°36′07″ W,31°59′38″ N,LIBERTY
494,9,81°35′34″ W,31°59′23″ N,LIBERTY
494,9,81°35′36″ W,31°58′17″ N,LIBERTY
494,9,81°34′39″ W,31°58′21″ N,LIBERTY
494,9,81°33′53″ W,31°57′35″ N,LIBERTY
494,9,81°32′51″ W,31°57′27″ N,LIBERTY
494,9,81°31′55″ W,31°57′51″ N,LIBERTY
494,9,81°31′06″ W,31°57′35″ N,LIBERTY
494,9,81°30′45″ W,31°58′09″ N,LIBERTY
494,9,81°30′12″ W,31°57′46″ N,LIBERTY
494,9,81°29′08″ W,31°57′50″ N,LIBERTY
494,9,81°28′32″ W,31°58′28″ N,LIBERTY
494,9,81°27′50″ W,31°57′00″ N,LIBERTY
494,9,81°25′26″ W,31°56′17″ N,LIBERTY
494,9,81°24′27″ W,31°56′40″ N,LIBERTY
494,9,81°24′27″ W,31°56′39″ N,LIBERTY
494,9,81°23′59″ W,31°55′46″ N,LIBERTY
494,9,81°24′13″ W,31°55′01″ N,LIBERTY
494,9,81°23′30″ W,31°53′38″ N,LIBERTY
494,9,81°23′47″ W,31°53′00″ N,LIBERTY
494,9,81°22′58″ W,31°52′32″ N,LIBERTY
494,9,81°22′55″ W,31°51′15″ N,LIBERTY
494,9,81°22′20″ W,31°50′25″ N,LIBERTY
494,9,81°21′57″ W,31°50′48″ N,LIBERTY
494,9,81°21′13″ W,31°50′18″ N,LIBERTY
494,9,81°21′29″ W,31°49′52″ N,LIBERTY
494,9,81°20′41″ W,31°49′29″ N,LIBERTY
494,9,81°21′21″ W,31°48′54″ N,LIBERTY
494,9,81°20′23″ W,31°49′05″ N,LIBERTY
494,9,81°20′20″ W,31°49′08″ N,LIBERTY
494,9,81°20′34″ W,31°49′41″ N,LIBERTY
494,9,81°19′57″ W,31°50′02″ N,LIBERTY
494,9,81°20′44″ W,31°50′13″ N,LIBERTY
494,9,81°20′40″ W,31°50′18″ N,LIBERTY
494,9,81°20′00″ W,31°50′26″ N,LIBERTY
494,9,81°19′52″ W,31°50′22″ N,LIBERTY
494,9,81°19′49″ W,31°50′20″ N,LIBERTY
494,9,81°19′42″ W,31°49′23″ N,LIBERTY
494,9,81°18′54″ W,31°49′00″ N,LIBERTY
494,9,81°19′12″ W,31°48′30″ N,LIBERTY
494,9,81°18′40″ W,31°47′24″ N,LIBERTY
494,9,81°16′45″ W,31°47′41″ N,LIBERTY
494,9,81°16′25″ W,31°47′33″ N,LIBERTY
494,9,81°16′22″ W,31°47′31″ N,LIBERTY
494,9,81°16′37″ W,31°45′34″ N,LIBERTY
494,9,81°15′38″ W,31°44′58″ N,LIBERTY
494,9,81°14′06″ W,31°44′35″ N,LIBERTY
494,9,81°13′17″ W,31°43′43″ N,LIBERTY
494,9,81°11′43″ W,31°42′53″ N,LIBERTY
494,9,81°11′19″ W,31°42′31″ N,LIBERTY
494,9,81°11′11″ W,31°42′06″ N,LIBERTY
494,9,81°11′11″ W,31°42′05″ N,LIBERTY
494,9,81°11′26″ W,31°41′33″ N,LIBERTY
494,9,81°11′29″ W,31°41′30″ N,LIBERTY
494,9,81°11′32″ W,31°41′27″ N,LIBERTY
494,9,81°12′19″ W,31°41′00″ N,LIBERTY
494,9,81°13′23″ W,31°41′16″ N,LIBERTY
494,9,81°13′37″ W,31°41′12″ N,LIBERTY
494,9,81°13′40″ W,31°41′11″ N,LIBERTY
494,9,81°14′50″ W,31°40′27″ N,LIBERTY
494,9,81°14′53″ W,31°40′27″ N,LIBERTY
494,9,81°16′41″ W,31°40′53″ N,LIBERTY
494,9,81°16′18″ W,31°41′45″ N,LIBERTY
494,9,81°16′46″ W,31°41′56″ N,LIBERTY
494,9,81°16′53″ W,31°41′54″ N,LIBERTY
494,9,81°18′00″ W,31°41′10″ N,LIBERTY
494,9,81°17′56″ W,31°40′35″ N,LIBERTY
494,9,81°18′35″ W,31°40′44″ N,LIBERTY
494,9,81°18′32″ W,31°39′51″ N,LIBERTY
494,9,81°20′25″ W,31°38′51″ N,LIBERTY
494,9,81°21′20″ W,31°39′17″ N,LIBERTY
494,9,81°22′28″ W,31°38′50″ N,LIBERTY
494,9,81°22′40″ W,31°39′18″ N,LIBERTY
494,9,81°23′29″ W,31°38′38″ N,LIBERTY
494,9,81°23′45″ W,31°38′35″ N,LIBERTY
494,9,81°24′59″ W,31°39′08″ N,LIBERTY
494,9,81°25′52″ W,31°38′26″ N,LIBERTY
494,9,81°25′56″ W,31°38′26″ N,LIBERTY
494,9,81°26′04″ W,31°38′29″ N,LIBERTY
494,9,81°26′35″ W,31°39′18″ N,LIBERTY
494,9,81°27′24″ W,31°39′41″ N,LIBERTY
494,9,81°28′05″ W,31°40′44″ N,LIBERTY
494,9,81°27′56″ W,31°41′37″ N,LIBERTY
494,9,81°28′07″ W,31°41′43″ N,LIBERTY
494,9,81°29′32″ W,31°41′58″ N,LIBERTY
494,9,81°34′00″ W,31°34′38″ N,LIBERTY
494,9,81°37′29″ W,31°33′03″ N,LIBERTY
494,9,81°39′48″ W,31°32′19″ N,LIBERTY
494,9,81°40′14″ W,31°32′51″ N,LIBERTY
494,9,81°40′19″ W,31°32′52″ N,LIBERTY
494,9,81°40′52″ W,31°32′31″ N,LIBERTY
494,9,81°40′56″ W,31°32′31″ N,LIBERTY
494,9,81°40′56″ W,31°33′08″ N,LIBERTY
494,9,81°41′47″ W,31°33′12″ N,LIBERTY
494,9,81°41′49″ W,31°34′40″ N,LIBERTY
494,9,81°41′50″ W,31°34′43″ N,LIBERTY
494,9,81°42′07″ W,31°35′05″ N,LIBERTY
494,9,81°42′09″ W,31°35′06″ N,LIBERTY
494,9,81°43′22″ W,31°35′30″ N,LIBERTY
494,9,81°44′16″ W,31°36′33″ N,LIBERTY
494,9,81°44′51″ W,31°36′06″ N,LIBERTY
494,9,81°44′39″ W,31°36′43″ N,LIBERTY
494,9,81°45′33″ W,31°37′13″ N,LIBERTY
494,9,81°45′37″ W,31°37′15″ N,LIBERTY
494,9,81°46′09″ W,31°36′52″ N,LIBERTY
494,9,81°45′54″ W,31°37′29″ N,LIBERTY
494,9,81°47′23″ W,31°37′57″ N,LIBERTY
494,9,81°47′13″ W,31°38′33″ N,LIBERTY
494,9,81°47′48″ W,31°38′40″ N,LIBERTY
494,9,81°47′50″ W,31°39′11″ N,LIBERTY
494,9,81°48′44″ W,31°39′50″ N,LIBERTY
494,9,81°49′21″ W,31°39′05″ N,LIBERTY
494,9,81°49′44″ W,31°39′50″ N,LIBERTY
494,9,81°51′04″ W,31°40′06″ N,LIBERTY
494,9,81°50′52″ W,31°40′39″ N,LIBERTY
494,9,81°50′54″ W,31°40′41″ N,LIBERTY
494,9,81°52′02″ W,31°41′28″ N,LIBERTY
494,9,81°52′19″ W,31°41′59″ N,LIBERTY
494,9,81°52′28″ W,31°42′37″ N,LIBERTY
494,9,81°52′32″ W,31°42′43″ N,LIBERTY
494,9,81°52′34″ W,31°42′47″ N,LIBERTY
494,9,81°54′25″ W,31°43′33″ N,LIBERTY
494,9,81°54′49″ W,31°44′25″ N,LIBERTY
494,9,81°54′34″ W,31°45′01″ N,LIBERTY
494,9,81°54′40″ W,31°45′13″ N,LIBERTY
494,9,81°54′43″ W,31°45′16″ N,LIBERTY
494,9,81°55′09″ W,31°45′35″ N,LIBERTY
494,9,81°55′10″ W,31°45′35″ N,LIBERTY
494,9,81°55′27″ W,31°45′08″ N,LIBERTY
494,9,81°55′35″ W,31°45′08″ N,LIBERTY
494,9,81°55′53″ W,31°45′43″ N,LIBERTY
494,9,81°56′37″ W,31°45′35″ N,LIBERTY
494,9,81°57′06″ W,31°46′20″ N,LIBERTY
494,9,81°57′07″ W,31°47′16″ N,LIBERTY
494,9,81°58′06″ W,31°47′22″ N,LIBERTY
494,9,81°58′11″ W,31°48′23″ N,LIBERTY
494,9,81°57′20″ W,31°48′35″ N,LIBERTY
494,9,81°56′42″ W,31°50′09″ N,LIBERTY
494,9,81°55′24″ W,31°51′02″ N,LIBERTY
494,9,81°54′45″ W,31°53′13″ N,LIBERTY
494,9,81°53′33″ W,31°53′42″ N,LIBERTY
494,9,81°53′41″ W,31°54′11″ N,LIBERTY
494,9,81°52′55″ W,31°55′06″ N,LIBERTY
494,9,81°52′59″ W,31°56′28″ N,LIBERTY
494,9,81°53′23″ W,31°56′57″ N,LIBERTY
494,9,81°53′22″ W,31°56′57″ N,LIBERTY
494,9,81°52′34″ W,31°58′07″ N,LIBERTY
494,9,81°51′46″ W,31°58′24″ N,LIBERTY
494,9,81°51′38″ W,31°58′31″ N,LIBERTY
494,9,81°51′16″ W,31°59′18″ N,LIBERTY
494,9,81°50′36″ W,31°59′54″ N,LIBERTY
494,9,81°50′29″ W,32°00′07″ N,LIBERTY
494,9,81°50′16″ W,32°00′17″ N,LIBERTY
494,9,81°49′28″ W,32°00′53″ N,LIBERTY
494,9,81°48′48″ W,32°00′58″ N,LIBERTY
494,9,81°45′42″ W,32°02′52″ N,LIBERTY
494,9,81°43′07″ W,32°05′22″ N,LIBERTY
494,9,81°42′51″ W,32°05′34″ N,LIBERTY
494,9,81°42′50″ W,32°05′34″ N,LIBERTY
512,1,83°06′04″ W,34°01′30″ N,OGLETHORPE
512,1,83°05′27″ W,34°02′06″ N,OGLETHORPE
512,1,83°04′39″ W,34°01′30″ N,OGLETHORPE
512,1,83°02′57″ W,34°00′58″ N,OGLETHORPE
512,1,83°02′55″ W,34°00′58″ N,OGLETHORPE
512,1,83°01′45″ W,34°01′52″ N,OGLETHORPE
512,1,83°00′07″ W,34°01′52″ N,OGLETHORPE
512,1,82°59′25″ W,34°02′16″ N,OGLETHORPE
512,1,82°59′06″ W,34°02′07″ N,OGLETHORPE
512,1,82°58′54″ W,34°02′35″ N,OGLETHORPE
512,1,82°58′35″ W,34°02′36″ N,OGLETHORPE
512,1,82°57′14″ W,34°02′17″ N,OGLETHORPE
512,1,82°57′10″ W,34°02′16″ N,OGLETHORPE
512,1,82°56′36″ W,34°01′39″ N,OGLETHORPE
512,1,82°56′03″ W,34°01′39″ N,OGLETHORPE
512,1,82°56′33″ W,34°00′55″ N,OGLETHORPE
512,1,82°56′31″ W,34°00′53″ N,OGLETHORPE
512,1,82°55′38″ W,34°00′26″ N,OGLETHORPE
512,1,82°55′03″ W,34°00′22″ N,OGLETHORPE
512,1,82°54′23″ W,34°00′43″ N,OGLETHORPE
512,1,82°54′19″ W,34°00′42″ N,OGLETHORPE
512,1,82°54′20″ W,34°00′15″ N,OGLETHORPE
512,1,82°52′55″ W,34°00′03″ N,OGLETHORPE
512,1,82°51′49″ W,33°58′59″ N,OGLETHORPE
512,1,82°51′47″ W,33°58′59″ N,OGLETHORPE
512,1,82°50′37″ W,33°59′00″ N,OGLETHORPE
512,1,82°50′24″ W,33°59′34″ N,OGLETHORPE
512,1,82°50′23″ W,33°59′33″ N,OGLETHORPE
512,1,82°49′17″ W,33°59′19″ N,OGLETHORPE
512,1,82°48′50″ W,33°58′55″ N,OGLETHORPE
512,1,82°46′46″ W,33°58′15″ N,OGLETHORPE
512,1,82°46′47″ W,33°58′14″ N,OGLETHORPE
512,1,82°46′52″ W,33°58′07″ N,OGLETHORPE
512,1,82°46′50″ W,33°57′56″ N,OGLETHORPE
512,1,82°47′38″ W,33°56′57″ N,OGLETHORPE
512,1,82°47′51″ W,33°56′59″ N,OGLETHORPE
512,1,82°48′22″ W,33°57′02″ N,OGLETHORPE
512,1,82°49′34″ W,33°56′27″ N,OGLETHORPE
512,1,82°50′53″ W,33°56′24″ N,OGLETHORPE
512,1,82°51′17″ W,33°55′41″ N,OGLETHORPE
512,1,82°52′25″ W,33°55′21″ N,OGLETHORPE
512,1,82°53′24″ W,33°53′45″ N,OGLETHORPE
512,1,82°54′55″ W,33°52′22″ N,OGLETHORPE
512,1,82°55′20″ W,33°51′24″ N,OGLETHORPE
512,1,82°55′33″ W,33°51′09″ N,OGLETHORPE
512,1,82°56′32″ W,33°50′56″ N,OGLETHORPE
512,1,82°56′41″ W,33°50′46″ N,OGLETHORPE
512,1,82°57′40″ W,33°48′41″ N,OGLETHORPE
512,1,82°58′36″ W,33°48′07″ N,OGLETHORPE
512,1,82°59′14″ W,33°46′51″ N,OGLETHORPE
512,1,82°57′48″ W,33°45′19″ N,OGLETHORPE
512,1,82°57′36″ W,33°45′07″ N,OGLETHORPE
512,1,82°56′57″ W,33°44′00″ N,OGLETHORPE
512,1,82°59′17″ W,33°42′25″ N,OGLETHORPE
512,1,82°59′44″ W,33°41′37″ N,OGLETHORPE
512,1,82°59′50″ W,33°41′38″ N,OGLETHORPE
512,1,83°00′27″ W,33°41′24″ N,OGLETHORPE
512,1,83°00′29″ W,33°41′24″ N,OGLETHORPE
512,1,83°00′54″ W,33°41′29″ N,OGLETHORPE
512,1,83°01′01″ W,33°41′33″ N,OGLETHORPE
512,1,83°01′14″ W,33°41′39″ N,OGLETHORPE
